UID,prize,url,description,winningTicket,competitionId,winningWalletAddress,priority
018fee9a7d78a866ff4034029a961fbc,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",9274,5850d9e04a9d703a40295796d3de3f7d,,0
019086ab81981232e93865563ae89994,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",1478,41852603aee1921debdf0c74dc2270d3,,0
019213ad38cacec6b826a8bfe1bd3ead,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",2706,42900ae5f1bbac5a66a85335be06f750,,0
0193fe80b4df68e6194a63b0f2900f05,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",15307,5850d9e04a9d703a40295796d3de3f7d,,0
0194274622c46d19354d1dd01cc9807a,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",9678,2adc9997cda63ee4eb2c7393f38e2dc7,,0
0194545b058508de49d9acd120decb08,$50 BTC,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-02.png,"Twenty winners, $50 BTC each. Whether you hodl, trade, or YOLO, Bitcoin is Bitcoin, secure your slice of the action!",50883,6c2ae6fca5807305ce7706d7555604dd,,27
01956fc08dd1240ca46322d25faa9ebd,APPLE WATCH SERIES 10,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-07.png,"Stay ahead in style and performance with an Apple Watch Series 10. Perfect to monitor your steps, checking gains, or timing the next trade.",15098,d84d9fb7acd0e1fdb2e1682fad4c8f4f,,0
01967de9d3576a659512cc24f065eedc,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",8905,2adc9997cda63ee4eb2c7393f38e2dc7,,0
01979a432dc6c7afb1105ec6b9fde888,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",1237,d0ae28af86f50752fb17a3dafdd2a21f,,0
0198247af79cefa7d63a065cadc4947f,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",37119,4a839afe031d1d38d3df156172fa1c04,,0
019844b244fde773130bc0ea8dfe7711,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",92704,4a839afe031d1d38d3df156172fa1c04,,0
0199a0e2a33ef782dedd36c350a592c1,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-22.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",25203,436eb21a077e44485ac4458238e181b5,,28
019a03fe40173c6bb280247a90106f2f,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",5050,a27f95a4e46edd8113a5f671fe2a0c08,,0
019b2bf604fe52b796bcf00d3b497eee,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",14115,5850d9e04a9d703a40295796d3de3f7d,,0
019b566a37b6a82f64af159bb8f35a0a,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",9739,68a76c954caa2248c8324bc1a9dfc879,,0
019cc5fa7bbf21469c71d80e6c37709f,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",65753,0b9c1ce2f2a70c754eb722b1bd01f021,,0
019ded5ac0944471bda5886181b4cb2a,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",14474,a27f95a4e46edd8113a5f671fe2a0c08,,0
019e228ba43ce9d1f0fcd75d21b4a3e7,$5 SOLANA,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Learn-More-About-SOL_Blog%20(1).png,"250 Winners! $5 Sol. Turn a small profit, then roll 5 times more for free!",5309,2342bd91c9089c0d0cd734d827ea632c,,5
019e75ab7acbb107e827ed7842b8040e,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",81357,043d138d488119377814c159a71ab92b,,29
019eb10a7acc6cfe52078d4db33ed818,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",2014,41852603aee1921debdf0c74dc2270d3,,0
019f1e9a64a6f284e6f637b190a003be,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",4953,4eab5c24995b70001057b43ad2da2286,,27
019f52f97a719e409d3646105b4de53e,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",1899,62957508c059df6154c0e198fe16a2fe,,0
01a052da4f26e7db9b3cb0e14a339f4f,$125 SOL,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/soltier1.jpg,$125 SOL,2015,76d9b20ec682d69fa6bc76b8716779d3,0x3509799fc1bd8e01d973b9eabf8633bae0873e2b,4
01a3ccb6945af2b7ef0573f0b4b78c01,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",3414,7f46aab704feb31912265b2d7db8ecb5,,0
01a425f4c8048693ef965421c0422816,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",9847,45b653d085e3c34e2d645681158ce907,,0
01a45a0d594a5e6acc652eb07faf88e1,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",16094,2232c71ebbc2993e3e74f29949edb0d6,,0
01a580ca57255322ead1c4e52c876601,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",5988,043d138d488119377814c159a71ab92b,,29
01a7c3e72b73d64bf0ed8a230a742082,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",17755,24333f88d3de06dc9461232e2c76633f,,0
01a7dd067b77db3b47999b775b25abc0,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",108810,0b9c1ce2f2a70c754eb722b1bd01f021,,0
01a7e372f75593ede52ac37792bc7075,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",107783,043d138d488119377814c159a71ab92b,,29
01a8007a592ab74abe7184ad6e65181e,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",10902,5850d9e04a9d703a40295796d3de3f7d,,0
01a849d2ac70eb59cd15443561238537,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",1739,9392c7037882546366529260e466c4f2,,0
01aa0f1016c2c16d54e4c1c0165a8250,LEDGER NANO X WALLET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-08.png,"Two winners will walk away with a Ledger Nano X, the ultimate tool for protecting your wallet from the chaos.",39968,436eb21a077e44485ac4458238e181b5,,23
01aa8fe5ee1ac4d4242f9053688f2675,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",4412,4eab5c24995b70001057b43ad2da2286,,28
01aaf96dadcff3b3f2b53bbb38c0f652,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-22.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",105209,043d138d488119377814c159a71ab92b,,28
01ab031b2b65c9dbafba7ab10911801a,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",626,62957508c059df6154c0e198fe16a2fe,,0
01ac8585d404cb27035fa2c6a8b2bf3f,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",19104,2232c71ebbc2993e3e74f29949edb0d6,,0
01ad760ac5d59059b3f60659dfddad18,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",3352,9392c7037882546366529260e466c4f2,,0
01ae163ae4b9e752deff76595cb66d4d,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",16918,d0ae28af86f50752fb17a3dafdd2a21f,,0
01ae834ee8f4dfbf51295b021a56ae88,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",8684,5850d9e04a9d703a40295796d3de3f7d,,0
01b0cde6da5bde1dcb5f188ce39eae8b,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",16302,d0ae28af86f50752fb17a3dafdd2a21f,,0
01b11762846aef2d8f589c7f422a1cdb,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",6800,d84d9fb7acd0e1fdb2e1682fad4c8f4f,,0
01b24af201709039df09ca2e11ce1896,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",18713,98350391ed84bd6c17bfad3ba71b19e7,,0
01b2b063a8497398bb98db24787862f9,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",3883,c00e5705213916e1490d2c992f6dfa1b,,0
01b394f8ce18efbb3ab4a9b4d11e84e1,$250 SOL,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-09.png,"$250 SOL each for four winners. Stake it, trade it, or hold it, do not miss your chance.",290,4eab5c24995b70001057b43ad2da2286,,16
01b3d93d94ed1e9ca54adf987c4a2a26,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",4267,42900ae5f1bbac5a66a85335be06f750,,0
01b5f64578662ad0ce0e8fd050041bb1,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",103909,0b9c1ce2f2a70c754eb722b1bd01f021,,0
01b72778bb222af69306c40118449790,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",795,9392c7037882546366529260e466c4f2,,0
01b9b2215ad043113d6150366585abd0,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",426,a7aa5d101e26db234b2bfa3e865c7512,,27
01b9f34fd0a6d04e77db4f9890dee164,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",43995,68a76c954caa2248c8324bc1a9dfc879,,0
01bac798e73c80b9cbab7b66729bdb01,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",61268,4a839afe031d1d38d3df156172fa1c04,,0
01bbe535d950833ff29928f55f8ea465,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",3089,a27f95a4e46edd8113a5f671fe2a0c08,,0
01bc177617f518b1f2f51b70b5770847,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",3278,4eab5c24995b70001057b43ad2da2286,,28
01bed8cc88a8e14b91d21fe4b66a7f33,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",3510,657f6cbea7fe98aa07ba43c67dd18fd4,,0
01beefce9ce3441d98b342ffa85dce34,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",4316,2232c71ebbc2993e3e74f29949edb0d6,,0
01c3121e8b2b439506de09a67e572971,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",3152,7f46aab704feb31912265b2d7db8ecb5,,0
01c3767ba3507e184c8cef364d4371b9,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",49324,68a76c954caa2248c8324bc1a9dfc879,,0
01c61078a9855b42ccb147eb5c540f37,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",2931,62957508c059df6154c0e198fe16a2fe,,0
01c69dbedf90fab84e50163eeb713b1a,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-20.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",59893,043d138d488119377814c159a71ab92b,,30
01c96070f97ac9da132fae403b537bbd,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",1249,9392c7037882546366529260e466c4f2,,0
01c9f549748ad01b73da5f84f6562fbb,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",3125,9392c7037882546366529260e466c4f2,,0
01cb36758559897a0d2ae2229eb99799,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",3317,9392c7037882546366529260e466c4f2,,0
01cb83ceb290f10cbb1df4241ba09013,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",13023,5850d9e04a9d703a40295796d3de3f7d,,0
01cb849912ba72ac51ecf3ce6a5d9de9,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-22.png,"500 winners will each pocket $5 Site Credit. Whether you are gearing up for the next big win or leveling up your game, this credit is the fuel you need to keep playing and stacking.",40181,043d138d488119377814c159a71ab92b,,28
01cbe5f6a7ba82c545aead53630c4a67,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",352,2adc9997cda63ee4eb2c7393f38e2dc7,,0
01cc37400ef6bb8ed376466346a56b2c,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",1826,45b653d085e3c34e2d645681158ce907,,0
01ce894a3e13de2346d40d68f3860c88,$5 SOLANA,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Learn-More-About-SOL_Blog%20(1).png,"250 Winners! $5 Sol. Turn a small profit, then roll 5 times more for free!",344,04ff6cd91fefb82a6f2b33b3629b949b,,83
01cffe81a85c955ebf5daebf6b3a55de,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",3387,62957508c059df6154c0e198fe16a2fe,,0
01d074b63d460d37faa038ea8a47afd7,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",104749,4a839afe031d1d38d3df156172fa1c04,,0
01d1b2dd6743f85bc6211b3a17875d35,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",1961,a7aa5d101e26db234b2bfa3e865c7512,,28
01d390cbd62b6fb693777d5c16c6ff8a,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",9976,2adc9997cda63ee4eb2c7393f38e2dc7,,0
01d50971b40699b52d11a0ab9a4039f5,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Prize_InstantWinImages_EH-21.png,"1000 winners will score $2 Site Credit each. It is a quick shot to get you back in the action, ready to make your next move. Start small, think big.",7447,6c2ae6fca5807305ce7706d7555604dd,,29
01d52fa7b9c486535866fc2534c78e10,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",16024,d0ae28af86f50752fb17a3dafdd2a21f,,0
01d5f921082ace3fdc435f891120b8a3,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",8203,2adc9997cda63ee4eb2c7393f38e2dc7,,0
01d6323fa6d5514ad2d1944473db7aad,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",92,2adc9997cda63ee4eb2c7393f38e2dc7,,0
01da0050966bd4898d77eef3cf79ca4c,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",3012,a7aa5d101e26db234b2bfa3e865c7512,,28
01da38798d277e0be390015745190c46,$200 SOL,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/LowRes/Learn-More-About-SOL_Blog%20(1).png,"$200 SOL each for four winners. Stake it, trade it, or hold it, it is yours if you claim it.",104687,043d138d488119377814c159a71ab92b,,21
01dcbb1b187fa9f9245fe08c3eb490be,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",9827,d84d9fb7acd0e1fdb2e1682fad4c8f4f,,0
01dd00ae3d61853ad9c1697bbad5f62b,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",4002,d84d9fb7acd0e1fdb2e1682fad4c8f4f,,0
01dd7493eef0cb2e5512a5c49855321c,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, do not miss your shot!",4265,4eab5c24995b70001057b43ad2da2286,,28
01ddb7b633ab404f733f0688487d57e5,$1000 ETH,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-11.png,"Two lucky ETH heads will pocket $1K each. Are you ready to send it into the DeFi abyss, or will you stack it like a Chad?",4483,a7aa5d101e26db234b2bfa3e865c7512,,8
01df0a3e283ff25ed53434b1b1b35406,2 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-13.png,"1000 winners will score $2 Site Credit each. It’s a quick shot to get you back into action, ready to make your next move. Start small, think big.",592,5850d9e04a9d703a40295796d3de3f7d,,0
01e0703514eff947fb3a937e02caa1d3,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",4525,657f6cbea7fe98aa07ba43c67dd18fd4,,0
01e1059a386442d2bf6ab5ab61d9da3a,1 TICKET,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-12.png,"1000 winners will claim $1 Site Credit each. Not much, but enough to get you back in the game and ready for the next win. Every little bit counts, don’t miss your shot!",43,41852603aee1921debdf0c74dc2270d3,,0
01e1123d2ac7dfc4ea6000bfad746b7b,5 TICKETS,https://theprize-competition-assets.sgp1.cdn.digitaloceanspaces.com/Prize_InstantWinImages_EH-14.png,"500 winners will each pocket $5 Site Credit. Whether you’re gearing up big or leveling up your game, this credit is the fuel you need to keep playing and stacking.",2793,5850d9e04a9d703a40295796d3de3f7d,,0
